"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
0.000324651901017,-0.029110453791213,0.001002205199124,0.002308635740567,-0.046061689477261,-0.025049820998649,0.002308635740567,-0.000380596573248,-0.009129565700862,0.001442897337854,-0.006547902679599,-0.045630107182934
-0.000968123632974,-0.001306430541443,0,-0.000901810836159,-0.027358456739216,-0.002308635740567,-0.002689232313815,-0.001695404371979,-0.000865738402713,-0.008856538420166,-0.019362472659471,-0.102337493687324
0.002689232313815,0.002689232313815,0.001787421477656,-0.054539683348836,0.000380596573248,0.002689232313815,0.000993827941836,-0.013266879414824,-0.006167306106351,-0.016673240345656,0.000849538208051,NA
-0.023374936873241,0.00079359353582,-0.055533511290672,0.001695404371979,-0.000993827941836,-0.01426070735666,-0.00278664948438,-0.017667068287492,-0.000144289733785,NA,NA,NA
0.015956111728639,-0.041272803934012,0.013266879414824,0.01426070735666,0.01147405787228,0.014116417622875,NA,NA,NA,NA,NA,NA
0.00278664948438,-0.01147405787228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.037443185917322,-0.071399225933098,-0.149736671235841,-0.163911399149733,-0.08592453646923,-0.013130365774475,NA,NA,NA,NA,NA,NA
0.020581591308402,0.037443185917322,-0.033956040015776,-0.007358776423057,-0.126468213232411,-0.048481350551908,-0.016701536685664,0.018250923303095,NA,NA,NA,NA
0.054537631324178,0.04849323069466,0.071399225933098,0.033956040015776,0.026597263592719,0.030621391946645,-0.014525310536132,0.017254503330112,-0.012457012815997,0.053641220552906,NA,NA
0.027940367731459,0.021895967101941,0.016000176258118,0.007358776423057,-0.026597263592719,0.004024128353926,-0.038071321464999,-0.009342760262607,-0.039054276408716,-0.020994156265782,0.035964216146021,NA
0.017871838748015,0.011976047904192,0.016888378930761,-0.030621391946645,-0.004024128353926,-0.042095449818925,0.028332844447459,-0.043078404762642,-0.025018284619708,0.026457077908248,0.017569651116928,NA
0.087346265552727,0.054071497723117,0.058983828749686,0.06581102278525,0.038071321464999,0.042095449818925,0.070428294266384,0.026246907382839,0.017077165199217,0.068552527727173,0.073411006444003,0.04765319660081
-0.047786630252342,-0.011444465516698,-0.004617271481134,-0.031452353931485,-0.028332844447459,-0.070428294266384,-0.044181386883545,0.005479769844914,-0.001875766539211,0.002982712177619,-0.001731476805425,-0.054000432869201
0.036606175859809,0.039564115402411,0.01272903295206,0.033740901430672,-0.026246907382839,0.044181386883545,0.049661156728459,0.060233619767175,0.047164099061164,0.04244991007812,0.057997128893501,-0.031481946287066
-0.019980888090351,-0.036932123776399,-0.015920255297787,0.009129565700862,-0.005479769844914,-0.049661156728459,0.010572463038716,0.002581663021263,-0.007211246650339,0.008335972165042,-0.036500541482072,0.011438201441429
-0.00044069213873,-0.026492718336503,-0.001442897337854,0.000865738402713,-0.060233619767175,-0.010572463038716,-0.007990800017453,-0.018496734256758,-0.002236490873674,-0.047073004520788,-0.101471755284611,-0.000577158935141
0.008856538420166,0.006547902679599,0.008856538420166,0.006167306106351,-0.002581663021263,0.007990800017453,-0.010505934239305,0.007016844314402,-0.039082204503335,-0.093480955267158,NA,NA
0.018460661823312,0.019362472659471,0.016673240345656,0.017667068287492,0.018496734256758,0.010505934239305,0.017522778553707,-0.082975021027853,NA,NA,NA,NA
-0.055389221556887,-0.000849538208051,0.000144289733785,-0.014116417622875,-0.007016844314402,-0.017522778553707,NA,NA,NA,NA,NA,NA
-0.117199336267224,-0.131374064181116,-0.011723540870067,-0.092969245118449,0.000114049370418,-0.071562955900478,NA,NA,NA,NA,NA,NA
0.149736671235841,0.117199336267224,-0.014174727913892,0.063812134766611,0.024230091148775,0.117313385637642,0.136606305461366,0.010389508840338,NA,NA,NA,NA
0.163911399149733,0.126468213232411,0.131374064181116,0.014174727913892,0.077986862680503,0.109766676546747,0.131488113551534,0.150781033375258,0.144719136535506,0.126251778631733,NA,NA
0.08592453646923,0.048481350551908,0.014525310536132,-0.063812134766611,-0.077986862680503,0.031779813866244,0.002068297720135,0.072794170694755,0.066732273855003,0.068166531089038,0.068058961796485,NA
0.037283127994066,0.016701536685664,-0.017254503330112,0.009342760262607,-0.109766676546747,-0.031779813866244,-0.029711516146109,-0.011651396003175,0.034952459988759,0.036386717222794,0.045306976408628,0.042303028313188
0.060950243510657,0.012457012815997,0.039054276408716,0.043078404762642,-0.002068297720135,0.029711516146109,0.018060120142934,0.06953548267089,0.066098233368903,0.075018492554737,0.06064805587957,0.078301083998356
0.0369943325239,0.020994156265782,0.025018284619708,-0.017077165199217,0.011651396003175,-0.018060120142934,0.051475362527956,0.056333841244786,0.056958372411803,0.042587935736636,0.030576031401593,0.061376705502493
-0.009568698977487,-0.026457077908248,-0.068552527727173,0.001875766539211,-0.06953548267089,-0.051475362527956,0.00485847871683,0.000144289733786003,-0.00888742679132,-0.020899331126363,-0.05212466632999,-0.005696204445592
-0.007599983658753,-0.073411006444003,-0.002982712177619,-0.047164099061164,-0.056333841244786,-0.00485847871683,-0.004714188983044,0.010833029832337,-0.025757809843193,-0.05698314504682,-0.07864604534823,-0.075488303404803
-0.02972087712606,0.001731476805425,-0.04244991007812,0.007211246650339,-0.000144289733786003,0.004714188983044,0.015547218815381,-0.029289294831733,-0.052268956063776,-0.073931856365186,0.018649448091768,0.001796925591858
-0.024256227462829,-0.057997128893501,-0.008335972165042,0.002236490873674,-0.010833029832337,-0.015547218815381,-0.044836513647114,-0.099235264410937,-0.089479075180567,0.003102229276387,0.001659331938533,NA
0.045630107182934,0.036500541482072,0.047073004520788,0.039082204503335,0.029289294831733,0.044836513647114,-0.054398750763823,0.047938742923501,0.046495845585647,NA,NA,NA
0.102337493687324,0.101471755284611,0.093480955267158,0.082975021027853,0.099235264410937,0.054398750763823,0.10089459634947,NA,NA,NA,NA,NA
0.03201547269792,0.038724945318943,-0.00821112266485,-0.038402237441285,-0.110759218882774,-0.379931717259514,NA,NA,NA,NA,NA,NA
-0.03201547269792,0.006709472621023,-0.070417710139205,-0.142774691580694,-0.133381602713338,-0.609054354638089,NA,NA,NA,NA,NA,NA
-0.038724945318943,-0.006709472621023,-0.149484164201717,-0.140091075334361,-0.034458030047689,-0.108433734939759,NA,NA,NA,NA,NA,NA
-0.014910011158695,-0.071312176887118,-0.047503506802138,-0.024060313108723,-0.011575363089563,-0.034445262472588,NA,NA,NA,NA,NA,NA
0.014910011158695,-0.056402165728423,-0.032777745857394,-0.009150301950028,0.003334648069132,-0.058517695148624,-0.004929827236804,NA,NA,NA,NA,NA
0.071312176887118,0.056402165728423,0.023624419871029,-0.057621284377353,0.059736813797555,-0.002115529420201,-0.000904834872495999,-0.01573060501895,NA,NA,NA,NA
0.011723540870067,0.032777745857394,-0.023624419871029,-0.081245704248382,0.011837590240485,-0.02573994929123,-0.024529254743525,-0.059839415030411,-0.005047533036699,NA,NA,NA
0.092969245118449,-0.024230091148775,0.057621284377353,0.081245704248382,0.093083294488867,0.112376214312591,0.056716449504857,0.021406289217971,-0.013840582308437,-0.021416441339959,NA,NA
-0.000114049370418,-0.117313385637642,-0.131488113551534,-0.011837590240485,-0.093083294488867,0.019292919823724,0.013231022983972,-0.071677005270896,-0.106923876797304,-0.00523633491980099,-0.056603480147418,NA
0.013130365774475,-0.136606305461366,-0.150781033375258,-0.072794170694755,-0.112376214312591,-0.019292919823724,-0.006061896839752,-0.004627639605717,-0.126216796621028,-0.024529254743525,-0.00473520889827,-0.062270364192503
-0.018250923303095,-0.144719136535506,-0.066732273855003,-0.034952459988759,-0.013231022983972,0.006061896839752,0.001434257234035,0.010354516419869,-0.018467357903773,0.001326687941482,0.007350568324429,-0.022904267217675
-0.053641220552906,-0.068166531089038,-0.036386717222794,-0.066098233368903,0.004627639605717,-0.001434257234035,0.008920259185834,-0.005450177489333,-0.000107569292553001,0.005916311090394,0.012202850629453,0.00816273808346
-0.035964216146021,-0.045306976408628,-0.075018492554737,-0.056958372411803,-0.010354516419869,-0.008920259185834,-0.014370436675167,-0.02638234101021,-0.00300394809544,0.003282591443619,0.00441833309069,-0.003164812775378
-0.017569651116928,-0.06064805587957,-0.042587935736636,0.00888742679132,0.005450177489333,0.014370436675167,-0.012011904335043,-0.04323723953867,0.017653028118786,0.018788769765857,0.003191222345728,0.011304279832226
-0.04765319660081,-0.030576031401593,0.020899331126363,0.025757809843193,0.02638234101021,0.012011904335043,-0.031225335203627,-0.052888235505037,0.0308006741009,0.015203126680771,-0.04973049356161,0.003115621437308
0.054000432869201,0.05212466632999,0.05698314504682,0.052268956063776,0.04323723953867,0.031225335203627,-0.02166290030141,0.070918404155544,0.046428461884398,-0.018505158357983,0.054065881655634,0.043809970420604
0.031481946287066,0.07864604534823,0.073931856365186,0.089479075180567,0.052888235505037,0.02166290030141,0.092581304456954,0.0911384071191,0.00315774194342701,0.075728781957044,0.09182378335458,NA
-0.011438201441429,-0.018649448091768,-0.003102229276387,-0.047938742923501,-0.070918404155544,-0.092581304456954,-0.001442897337854,-0.01685252249991,NA,NA,NA,NA
0.000577158935141,-0.001659331938533,-0.046495845585647,-0.10089459634947,-0.0911384071191,0.001442897337854,-0.188969354077446,NA,NA,NA,NA,NA
0.032820082366109,0.002628967589674,0.011931066014291,-0.106233316499531,0.038633576221052,NA,NA,NA,NA,NA,NA,NA
0.00821112266485,-0.032820082366109,-0.030191114776435,-0.102548096217924,-0.020889016351818,-0.13905339886564,-0.371720594594664,-0.360679837928932,NA,NA,NA,NA
0.038402237441285,0.070417710139205,-0.002628967589674,0.030191114776435,-0.072356981441489,-0.062963892574133,-0.108862284089205,-0.341529479818229,-0.538636644498884,-0.29448886657822,NA,NA
0.110759218882774,0.142774691580694,0.149484164201717,0.102548096217924,0.072356981441489,0.00939308886735599,0.115026134154028,-0.26917249837674,-0.466279663057395,0.041050429261958,-0.151071351273357,NA
0.133381602713338,0.140091075334361,0.062963892574133,-0.00939308886735599,0.105633045286672,0.144419767347925,-0.475672751924751,0.031657340394602,0.111738142645522,0.10391193660583,NA,NA
0.034458030047689,-0.115026134154028,-0.105633045286672,0.038786722061253,0.006310731829754,-0.07397570489207,0.00610509735885,0.00622504906525,0.01190433504249,NA,NA,NA
-0.144419767347925,-0.038786722061253,-0.032475990231499,-0.040902251481454,-0.032681624702403,-0.032561672996003,-0.043467282302865,-0.054252939903326,NA,NA,NA,NA
-0.006310731829754,0.032475990231499,-0.008426261249955,0.01501693244346,-8.56827645039984e-05,-0.010991292071366,-0.045945480080889,-0.002187242281903,NA,NA,NA,NA
0.047503506802138,0.040902251481454,0.008426261249955,0.023443193693415,0.035928143712575,-0.002565030821411,-0.037519218830934,0.01305824432955,-0.00247409372871,NA,NA,NA
0.024060313108723,0.009150301950028,-0.01501693244346,-0.023443193693415,0.01248495001916,-0.049367393198596,-0.060962412524349,-0.010384949363865,0.004220474713224,-0.004364764447009,NA,NA
0.011575363089563,-0.003334648069132,-0.059736813797555,-0.035928143712575,-0.01248495001916,-0.061852343217756,-0.060641648670051,-0.022869899383025,-0.008264475305936,-0.075467418816505,-0.127864032414214,NA
0.058517695148624,0.002115529420201,0.02573994929123,0.049367393198596,0.061852343217756,0.001210694547705,-0.034099465739181,0.05358786791182,-0.013615075598749,0.020692416254531,0.010900354978665,NA
0.000904834872495999,0.024529254743525,-0.056716449504857,0.060641648670051,-0.001210694547705,-0.035310160286886,-0.070557031813294,-0.014825770146454,0.019481721706826,-0.078132890844816,-0.04231296443258,NA
0.071562955900478,0.059839415030411,-0.021406289217971,0.071677005270896,0.034099465739181,0.035310160286886,-0.035246871526408,0.066440670351095,0.054791881993712,-0.04282273055793,0.015073525123478,-0.016744953207358
-0.010389508840338,0.013840582308437,0.106923876797304,0.126216796621028,0.070557031813294,0.035246871526408,0.101687541877503,0.121481587722758,-0.007575859031522,0.050320396649886,0.063946432428525,0.010470077808455
-0.126251778631733,0.00523633491980099,0.024529254743525,0.018467357903773,-0.066440670351095,-0.101687541877503,0.019794045845255,0.025817926228202,-0.051367145227617,-0.037741109448978,-0.004436909313902,0
-0.068058961796485,0.00473520889827,-0.001326687941482,0.000107569292553001,-0.121481587722758,-0.019794045845255,0.006023880382947,0.012310419922006,-0.057535155294233,-0.024230955159157,0.008270307376013,-0.03449388647854
-0.042303028313188,-0.007350568324429,-0.005916311090394,0.00300394809544,-0.025817926228202,-0.006023880382947,0.006286539539059,0.00742228118613,-0.030254835542104,0.002246426993066,-0.000160864679937998,-0.023736957223278
-0.078301083998356,-0.012202850629453,-0.003282591443619,-0.017653028118786,-0.012310419922006,-0.006286539539059,0.001135741647071,-0.014461805773058,-0.004040112545993,-0.006447404218997,-0.00634874828656,-0.015475073948489
-0.061376705502493,-0.00441833309069,-0.018788769765857,-0.0308006741009,-0.00742228118613,-0.001135741647071,-0.015597547420129,-0.08053116766251,-0.007583145866068,-0.007484489933631,-0.027685052663592,-0.017067661085015
0.005696204445592,-0.003191222345728,-0.015203126680771,-0.046428461884398,0.014461805773058,0.015597547420129,-0.064933620242381,0.007637419771236,0.008113057486498,-0.012087505243463,-0.002618491463794,-0.011760909319087
0.075488303404803,0.04973049356161,0.018505158357983,-0.00315774194342701,0.08053116766251,0.064933620242381,0.072571040013617,0.052846114998918,0.062315128778587,0.088666041411153,0.028821874323642,NA
-0.001796925591858,-0.054065881655634,-0.075728781957044,0.01685252249991,-0.007637419771236,-0.072571040013617,-0.01025591123503,0.016095001397536,0.015059700957366,NA,NA,NA
-0.011931066014291,0.020889016351818,-0.118164382513822,-0.350831578242846,0.026702510206761,-0.339790821577114,-0.080468689562376,NA,NA,NA,NA,NA
0.106233316499531,0.13905339886564,0.108862284089205,0.118164382513822,-0.232667195729024,-0.429774360409679,0.144866892720583,-0.221626439063292,-0.185626582489015,0.079388297929788,NA,NA
0.379931717259514,0.371720594594664,0.341529479818229,0.26917249837674,0.350831578242846,0.232667195729024,-0.197107164680655,0.310222927638698,0.011040756665732,0.047040613240009,0.118101147103383,0.341027489786317
0.609054354638089,0.538636644498884,0.466279663057395,0.475672751924751,0.429774360409679,0.197107164680655,0.507330092319353,0.587410894570273,0.244147777920664,0.315208311784038,0.579584688530581,0.550364505420861
0.108433734939759,-0.041050429261958,-0.031657340394602,0.07397570489207,-0.310222927638698,-0.507330092319353,0.08008080225092,0.08020075395732,-0.192121780535315,0.072254596211228,0.08588003993456,0.023095429514681
-0.111738142645522,-0.00610509735885,0.032681624702403,-0.587410894570273,-0.08008080225092,0.000119951706400001,-0.010785657600462,-0.007826206039692,0.00579923768364,-0.021571315200923,-0.069929544273404,NA
-0.00622504906525,0.032561672996003,8.56827645039984e-05,-0.08020075395732,-0.000119951706400001,-0.010905609306862,-0.045859797316385,0.00567928597724,-0.021691266907323,-0.002101559517399,-0.022160208542126,NA
0.043467282302865,0.010991292071366,0.002565030821411,0.010785657600462,0.010905609306862,-0.034954188009523,0.015623275150961,-0.010785657600461,0.008804049789463,9.09370927010059e-05,-0.071693637470747,NA
0.045945480080889,0.037519218830934,0.060962412524349,0.045859797316385,0.034954188009523,0.050577463160484,0.065182887237573,0.043758237798986,0.035045125102224,0.05659764807734,-0.078906612141851,NA
0.034445262472588,-0.01305824432955,0.010384949363865,0.022869899383025,-0.015623275150961,-0.050577463160484,0.014605424077089,-0.05259751943348,-0.01553233805826,0.006020184916856,-0.104994133031189,-0.331906371608648
0.004929827236804,-0.004220474713224,0.008264475305936,-0.05358786791182,-0.065182887237573,-0.014605424077089,-0.067202943510569,-0.032895451657289,-0.008585239160233,-0.119599557108278,-0.042687512933155,-0.257861954469245
0.01573060501895,0.075467418816505,0.013615075598749,0.014825770146454,0.05259751943348,0.067202943510569,0.03430749185328,-0.063307120698362,-0.052396613597709,0.024515430577414,-0.027487194286126,0.002284443449873
0.005047533036699,-0.020692416254531,-0.019481721706826,-0.054791881993712,0.032895451657289,-0.03430749185328,-0.097614612551642,-0.039718356870234,-0.009792061275866,-0.061794686139406,-0.07153683520107,-0.04718535059363
0.021416441339959,0.078132890844816,0.04282273055793,0.007575859031522,0.063307120698362,0.097614612551642,0.057896255681408,0.071522291460047,0.035819926412236,0.026077777350572,0.018045936839977,0.062615480387612
0.056603480147418,-0.015073525123478,-0.050320396649886,0.051367145227617,0.039718356870234,-0.057896255681408,0.013626035778639,0.046930235913715,-0.031818478330836,-0.039850318841431,0.051367145227617,0.022862578716746
0.062270364192503,-0.063946432428525,0.037741109448978,0.057535155294233,-0.071522291460047,-0.013626035778639,0.033304200135076,0.065805462670246,-0.05347635462007,0.037741109448978,0.023041268815693,0.025692916677894
0.022904267217675,0.004436909313902,0.024230955159157,0.030254835542104,-0.046930235913715,-0.033304200135076,0.03250126253517,0.030093970862166,0.004436909313902,-0.010262931319383,0.00651787831882601,0.007378432659247
-0.00816273808346,-0.008270307376013,-0.002246426993066,0.004040112545993,-0.065805462670246,-0.03250126253517,-0.002407291673004,-0.002308635740567,-0.042764193854553,-0.025983384216344,-0.011434961402496,-0.023294151902529
0.003164812775378,0.000160864679937998,0.006447404218997,0.007583145866068,-0.030093970862166,0.002407291673004,9.86559324369987e-05,-0.020101906797524,-0.02357609254334,-0.009027669729492,-0.009484515218947,-0.020931572766791
-0.011304279832226,0.00634874828656,0.007484489933631,-0.008113057486498,0.002308635740567,-9.86559324369987e-05,-0.020200562729961,-0.010731548950292,-0.009126325661929,-0.009583171151384,-0.019873966805585,-0.074590880284017
-0.003115621437308,0.027685052663592,0.012087505243463,-0.052846114998918,0.020101906797524,0.020200562729961,0.009469013779669,0.035819926412235,0.010617391578577,0.000326595924375998,-0.024024240675276,-0.104302469298471
-0.043809970420604,0.002618491463794,-0.062315128778587,0.01025591123503,0.010731548950292,-0.009469013779669,0.026350912632566,-0.009142417855293,-0.033493254454945,0.025315612192396,-0.130888824760118,NA
-0.09182378335458,-0.088666041411153,-0.016095001397536,-0.035819926412235,-0.026350912632566,-0.189654730312926,-0.059844167087511,-0.00103530044017,-0.108353597976833,-0.056684481120725,NA,NA
0.188969354077446,0.189654730312926,-0.08550579201591,0.081301132336093,0.062751909448631,-0.239111933747309,0.014234486463276,NA,NA,NA,NA,NA
0.08550579201591,0.148257701464541,-0.153606141731399,0.153073911336119,0.058090226012156,NA,NA,NA,NA,NA,NA,NA
-0.038633576221052,-0.026702510206761,-0.144866892720583,-0.366493331783875,-0.330493475209598,-0.107171199769137,-0.065478594790795,-0.057802815040554,NA,NA,NA,NA
0.360679837928932,0.339790821577114,0.221626439063292,-0.011040756665732,0.366493331783875,0.035999856574277,0.107060390437651,0.259322132014738,0.30101473699308,0.329986733120585,0.355960181217537,NA
0.29448886657822,0.185626582489015,-0.047040613240009,-0.244147777920664,0.330493475209598,-0.035999856574277,0.071060533863374,0.335436910609917,0.265014880418803,0.293986876546308,0.306216727500197,0.307731769704944
0.151071351273357,-0.118101147103383,-0.315208311784038,0.192121780535315,-0.107060390437651,-0.071060533863374,0.264376376746543,0.278001820469875,0.222926342682934,0.235156193636823,0.215217210049996,0.183086070564634
-0.10391193660583,-0.579584688530581,-0.072254596211228,0.007826206039692,-0.335436910609917,-0.264376376746543,0.013625443723332,-0.013745109161231,-0.02922018310972,-0.049159166696547,-0.062103338233712,-0.123802103606077
-0.01190433504249,-0.08588003993456,-0.00579923768364,-0.00567928597724,-0.278001820469875,-0.013625443723332,-0.027370552884563,-0.007780845494639,-0.062784610419879,-0.075728781957044,-0.027839494519366,-0.142405543145006
0.054252939903326,0.021571315200923,0.021691266907323,0.010785657600461,0.013745109161231,0.027370552884563,0.019589707389924,0.010876594693162,-0.048358229072481,-0.000468941634803002,-0.060907979870286,-0.086379570659813
0.002187242281903,0.002101559517399,-0.008804049789463,-0.043758237798986,0.007780845494639,-0.019589707389924,-0.008713112696762,0.012839410278354,-0.020058649024727,-0.08049768726021,-0.122664849940837,-0.230180573849776
0.00247409372871,-9.09370927010059e-05,-0.035045125102224,0.01553233805826,-0.010876594693162,0.008713112696762,0.021552522975116,-0.089461794972929,-0.071784574563448,-0.113951737244075,-0.316374033550388,-0.178252685884274
0.004364764447009,-0.05659764807734,-0.006020184916856,0.008585239160233,-0.012839410278354,-0.021552522975116,-0.111014317948045,-0.034102273772922,-0.135504260219191,-0.337926556525504,-0.249276715309012,-0.083571353446395
0.127864032414214,0.104994133031189,0.119599557108278,0.052396613597709,0.089461794972929,0.111014317948045,0.076912044175123,0.024909419311583,-0.226912238577459,-0.138262397360967,0.054681057047582,0.07349898716383
-0.010900354978665,0.042687512933155,-0.024515430577414,0.009792061275866,0.034102273772922,-0.076912044175123,-0.05200262486354,-0.061744773925204,-0.21517444153609,-0.022230987127541,-0.037393289317764,0.004558950780353
0.04231296443258,0.027487194286126,0.061794686139406,-0.035819926412236,-0.024909419311583,0.05200262486354,-0.009742149061664,-0.017773989572259,0.029771637735999,0.014609335545776,0.026795553975376,0.050907764960715
0.016744953207358,0.07153683520107,-0.026077777350572,0.031818478330836,0.061744773925204,0.009742149061664,-0.008031840510595,0.083185623558453,0.02435148460744,0.03653770303704,0.054681057047582,0.089354009677781
-0.010470077808455,-0.018045936839977,0.039850318841431,0.05347635462007,0.017773989572259,0.008031840510595,0.091217464069048,0.076517623435763,0.044569543547635,0.062712897558177,0.079169271297964,0.080179299434462
0,-0.051367145227617,-0.037741109448978,-0.004436909313902,-0.083185623558453,-0.091217464069048,-0.014699840633285,0.002080969004924,-0.028504566510871,-0.012048192771084,0.002941523345345,-0.002032007982873
0.03449388647854,-0.023041268815693,0.010262931319383,0.042764193854553,-0.076517623435763,0.014699840633285,0.016780809638209,0.031329232452057,0.002651647862201,0.01764136397863,0.019470041952024,0.024403325230356
0.023736957223278,-0.00651787831882601,0.025983384216344,0.02357609254334,-0.002080969004924,-0.016780809638209,0.014548422813848,0.014091577324393,0.000860554340420996,0.00268923231381499,0.002644519776549,-0.032562175267098
