"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
-0.00817889904547304,-0.00233120334480589,-0.0203611944342776,0.480150182062427,0.00271552297027638,0.227359573141127,0.0659487397272687,-0.0137790609866387,0.0193355042336096,0.00949832506164279,0.242755131636231,-0.0232120968263575,0.222936638254229,0.0052653371054035,-0.000528445733917342,0.363548653355317,0.0433723173396016,0.0231355078554856,0.229276549547527,0.0553568848910848,-0.032948246490075,0.0517504890643364,-0.00889763690835763,-0.00860601871814897,0.184044177629751,0.0160303548514214,0.798505148403079,0.210531959411583,0.0559865031606144,0.153344898248598
-0.00906831113499529,-0.00259936028264602,-0.0208469391711098,0.470053364275181,0.00148266271027728,0.233693358899905,0.0631669364914046,-0.0141288715877411,0.0200894904973367,0.0105059725357313,0.235865083661662,-0.0236602559175628,0.228577690281536,0.00465605760214766,-0.00149696380415442,0.363420159463583,0.0428551238160325,0.0238597006801372,0.235732396489714,0.0558539699422798,-0.0331987147307348,0.0505948925558758,-0.00952166171991962,-0.00819966837942178,0.176967657759384,0.0147113110296204,0.797067453910256,0.213306635707055,0.0523419338634453,0.150027654030689
-0.00104669320856574,0.000271600005072394,-0.0162257929756054,0.546736524505569,0.0124503135760937,0.181844731362887,0.0869382308026223,-0.0105665980972238,0.0139610857706312,0.00279651571045931,0.290383637619185,-0.019341086523689,0.182898446947375,0.00985148375284116,0.00696342522301752,0.354949034923492,0.0458816555640402,0.0183380099333924,0.181265654318323,0.0508069525471425,-0.0299719445537189,0.0593972144220816,-0.00432271766740432,-0.0104555240358484,0.234938793754439,0.026294271980084,0.77575963805146,0.188433748287423,0.0836535706958541,0.1747103311959
-0.00209300886394536,0.000300535127927001,-0.0162274484289716,0.532692593777898,0.0111955465103376,0.186250981397702,0.0846242131244131,-0.011091272175561,0.013628695945163,0.00330013489767096,0.281880311842844,-0.0192763122524582,0.187517427680042,0.00961896109711118,0.00514035151119676,0.356701308456218,0.0462119123845575,0.0191251823580826,0.184757436214009,0.051749992505025,-0.0295184464762911,0.0591852562576226,-0.00458234679412985,-0.00986540753194692,0.225016661763212,0.0253263057170747,0.773558046900019,0.191706398326181,0.0789651019270203,0.172869945556828
-0.00311319180961444,0.000285158629819669,-0.0163061820989713,0.519247348293172,0.00993857520955568,0.190913176104126,0.0822097840664034,-0.0115842522946121,0.0134609761447062,0.00386087399457558,0.273629818212397,-0.0192969228578666,0.192294464776083,0.00932633437953747,0.00347074047633478,0.358236327998712,0.04641612904665,0.0198866033422521,0.188643137486784,0.0526223925144058,-0.0291840516168907,0.0588285802452666,-0.00490220741241771,-0.00932058238212616,0.21557731398012,0.0242940519517066,0.771438077843779,0.194957793589012,0.0744418211589457,0.170727370984989
-0.00410824291588942,0.000227006151874555,-0.0164592658393314,0.506411305734222,0.0086805078172862,0.19583558979549,0.0797045611463798,-0.0120473143408521,0.0134541340129337,0.00448142838791587,0.265625428668276,-0.0193993618361211,0.197229628400047,0.00897557031603246,0.00194622375376831,0.35953328279729,0.0464952210929987,0.0206267741308399,0.192926633779392,0.0534263362039337,-0.0289634523444058,0.0583282813676115,-0.00528004097141481,-0.00881612790449202,0.206602193689827,0.0232007403736262,0.769397412644387,0.198178712015235,0.0700797969337613,0.16830453395096
-0.00507879803717288,0.000127444924236457,-0.0166837902905994,0.494182490341088,0.00742272742126964,0.201020722118963,0.0771176731847848,-0.012481777268713,0.0136043852453348,0.00516472376399221,0.257862722854779,-0.0195798789308709,0.20232003059299,0.00856866370484549,0.000558833387099009,0.360565839543335,0.0464518820761103,0.0213512160194831,0.197610280844016,0.054165969657072,-0.0288508063051957,0.0576866655995999,-0.005713379696552,-0.00834669000022768,0.198072733598887,0.0220498606270893,0.767447132130104,0.201357895600911,0.0658756089480997,0.16562807872058
-0.00602535104228535,-1.230144643659e-05,-0.0169767931236056,0.482551715723879,0.00616671027907033,0.206470054443774,0.0744576582968931,-0.0128886981606537,0.0139082692105638,0.00591390828390459,0.250338373746468,-0.0198347588016726,0.207560669783916,0.00810756128576121,-0.000698981708976106,0.361308370717976,0.04628984584275,0.0220658562232188,0.202695938200166,0.0548463068842887,-0.0288401802456743,0.0569069609038782,-0.00619968155773788,-0.0079067486528917,0.189970777308527,0.0208449764900531,0.765604747532678,0.204481732035319,0.0618260506399844,0.162726251758197
-0.00694840856828466,-0.000191135533532577,-0.0173353521917698,0.471506323392966,0.00491389815508124,0.212184576662781,0.0717324028467349,-0.0132690079105669,0.0143628670405743,0.00673234706738454,0.24304930712005,-0.0201604801861964,0.212944993470264,0.00759410924744518,-0.00183434668475729,0.36174017322698,0.0460133593424465,0.0227765966784438,0.208185683563683,0.0554724637480262,-0.0289258596718652,0.0559931041386743,-0.00673642667789663,-0.00749080628966448,0.182278868237607,0.0195895936424456,0.763889338003551,0.207534200588518,0.0579279239430835,0.159626681679348
-0.00784856184126039,-0.00040807791264934,-0.0177566355286513,0.461032019852225,0.00366563650867733,0.218165032429296,0.0689491256842644,-0.0136235746001746,0.0149659020217603,0.0076236195462708,0.235992320154045,-0.0205537908640499,0.218465119111965,0.00703002902303854,-0.00285395958567238,0.36184727770486,0.0456269150852337,0.0234891055619473,0.214082150720911,0.0560492923513293,-0.029102495817571,0.0549496239208224,-0.0073211665041408,-0.0070934798535182,0.17498038158208,0.0182870929909302,0.762319255080874,0.210497110250131,0.0541779456632916,0.156355248439321
0.000268075030850435,0.0019594267763848,-0.0138189900800604,0.541531081178041,0.0147181771039073,0.169472728516578,0.0925226100118451,-0.0100137425868632,0.0102720634275087,0.000846431563681905,0.292105916935321,-0.0168395503295054,0.174188640592809,0.0117721913574012,0.00623975261291776,0.351353397836333,0.0473398841883604,0.0178862447696053,0.16459737313166,0.050151025390311,-0.0267351384975327,0.062563039016518,-0.00254741414440273,-0.00946164326941086,0.235342768769809,0.0296120419697587,0.742247616349731,0.18451404605953,0.0864939078443374,0.179926000427675
-0.000803512724559905,0.00203667006876949,-0.013751310234584,0.527053797643839,0.013446890228284,0.173535028612853,0.0902270001997679,-0.0105493864013765,0.00981646521439257,0.00127580375279302,0.283389875675941,-0.0167193157457482,0.17859864944977,0.0115922811922078,0.00433598976997393,0.353318387206903,0.0478254474151359,0.0186824004396332,0.167608718433119,0.0511803973832582,-0.0262001740075793,0.0625033280558251,-0.00276018177124891,-0.00885577759029936,0.225112955125036,0.0286745799973391,0.740042903117823,0.187832405277092,0.081670264561111,0.178294907212176
-0.00184651808223235,0.00206946900341266,-0.0137614897977115,0.513159481368253,0.0121736436135285,0.177847391053752,0.0878252473018719,-0.0110514679672217,0.00952346873937574,0.00175744407752741,0.27493723853521,-0.0166849914849105,0.183169778596488,0.0113509552111722,0.00259164554707435,0.355072669701595,0.048185583090874,0.0194508759278588,0.171001701309871,0.0521410170697901,-0.0257855965770908,0.062297063464754,-0.00303415526453993,-0.00829838987906304,0.215380522170357,0.0276706800787991,0.7379240589486,0.191146329169788,0.0770166680835176,0.176338876614468
-0.00286254689485161,0.00205956818345793,-0.0138470859829453,0.499877244981159,0.0108991011704591,0.182416887707568,0.0853276122615573,-0.0115224475068146,0.00938950608721303,0.0022938051034972,0.266737442640139,-0.0167334047840342,0.187906493223476,0.0110501216859079,0.000997852407065088,0.356605463534705,0.0484184912472163,0.0201946031021562,0.174782796754156,0.0530319858552587,-0.0254870031899076,0.0619434646625636,-0.00336741479927725,-0.00778521162434168,0.206126940259336,0.0266031904934502,0.735868233301661,0.194448018517201,0.0725283670768351,0.174073564115463
-0.00385248292053779,0.00200849752049659,-0.0140052693887937,0.487214951774542,0.00962449272390046,0.187247574642875,0.0827439808733243,-0.0119640122889825,0.00941052819085781,0.00288758521676377,0.258784244571,-0.0168608299894847,0.192808842449158,0.0106918298874077,-0.000453864820656688,0.357890923033122,0.0485253656277572,0.0209185151117321,0.178955317473253,0.0538561299817796,-0.0252987550272676,0.061443505569469,-0.00375761304663654,-0.00731111504294932,0.19733306208183,0.0254755167205744,0.733877220457946,0.197727992557096,0.0682015928860469,0.171524176233787
-0.00481676428007251,0.00191760332611685,-0.0142329778468984,0.475165694233941,0.00835139099997722,0.192341425643326,0.0800837336597162,-0.0123773179432653,0.00958239987955667,0.00354171955918314,0.251074215652424,-0.0170632718798626,0.197873512748017,0.0102781737320008,-0.00177156369815809,0.358896096423235,0.0485094997394384,0.0216287876910772,0.183520680963337,0.0546186480573119,-0.0252145278590204,0.0607995887132088,-0.00420213842305556,-0.00687044230627863,0.188979654225624,0.0242913929694404,0.731968806638532,0.200974506066919,0.0640331889726919,0.168721570236014
-0.00575575890935725,0.00178809163174038,-0.0145271291943387,0.463716740389408,0.00708140677275716,0.197699622466506,0.0773555787423372,-0.012763317727201,0.00990142422807325,0.00425936600691213,0.243604651475698,-0.0173368474500149,0.203095312874173,0.00981116816042375,-0.00296286283034465,0.359591235064599,0.0483750406682149,0.0223318134176114,0.188480130254517,0.0553252713269885,-0.0252280519267248,0.0600150341904682,-0.0046983412705796,-0.00645745148220615,0.181048078356026,0.0230545739721659,0.730165064747237,0.204172924756668,0.0600201113895286,0.165697212597872
-0.00666992242816729,0.00162104671691977,-0.0148847159742119,0.452853371657745,0.00581605906079434,0.203323095403863,0.07456749743313,-0.0131229010412602,0.0103645656437985,0.00504389979095134,0.236372711138854,-0.0176779480946667,0.208467736126298,0.00929269519534343,-0.00403493249789558,0.359954139226255,0.0481264510745488,0.0230337605144303,0.193835464749581,0.0559814798450291,-0.0253334282095058,0.0590938705593286,-0.00524363165702866,-0.00606650869925891,0.173520583612498,0.0217686989153715,0.728487365331322,0.207305680466744,0.0561592192862703,0.162480865367159
0.003881012029923,0.00310159657915647,-0.0121400290286816,0.568317991821246,0.0195448324380409,0.151015944685567,0.102126815405052,-0.00823739542746093,0.0086539261058495,-0.00147172931124261,0.312966305130904,-0.0151628789147053,0.157812896597344,0.0136332741672658,0.0102303496484939,0.342323858124999,0.0468614961412298,0.0156452493837852,0.145118508626203,0.0468575625421172,-0.0254073939733037,0.0648265066116055,-0.000755506495871252,-0.00998305204307914,0.259061813742556,0.0344313430689482,0.714498288851879,0.173764160653755,0.100014605901168,0.186553931411532
0.00270861573476324,0.00332282695505587,-0.011840776509987,0.552526608597252,0.0182575602982773,0.154294134000361,0.100112318364366,-0.00886983801820926,0.00775112355042207,-0.0011984517206509,0.303414083981884,-0.0148089083892322,0.161722240702289,0.0136380938908961,0.00787853981292864,0.344950777975506,0.0477263300912945,0.0165071619609559,0.146969447541068,0.0480767866218824,-0.0245422224542029,0.0652052760529563,-0.000793315329312101,-0.00924744944088709,0.247430617485177,0.0336686246897872,0.711882825116445,0.177074248388726,0.0946781941951272,0.185846246400409
0.00157251532804871,0.00349493596066226,-0.0116241563360699,0.53717159831385,0.0169686540326094,0.157791713858416,0.0979609268003595,-0.00945922565932697,0.00701654518926053,-0.000881249533715543,0.294169658824097,-0.0145468844109894,0.165769237181504,0.0135764150091184,0.0057125966244363,0.347366716553483,0.0484805233628018,0.0173391497693844,0.14916832142262,0.0492419491758102,-0.0238048500438852,0.0654445256439277,-0.000896079676961954,-0.00856978656431963,0.236349803777818,0.0328328720030953,0.709479938768758,0.180399364910779,0.0895290989291815,0.184786994289233
0.000470620900752819,0.00362013525239329,-0.0114878898564248,0.522305287287848,0.0156784887516835,0.161518911535802,0.0956852095704901,-0.0100088652361453,0.00644579726593221,-0.000518323474463576,0.28521948784744,-0.0143735744519437,0.16996419674978,0.0134502095270685,0.00372243376292549,0.349565012222651,0.0491190266890221,0.0181426705783996,0.151723445583932,0.0503491945830173,-0.0231913152273098,0.0655411202182387,-0.00106209294103932,-0.00794636828479064,0.225799758577693,0.0319266168141734,0.707243912821508,0.183739266403841,0.084561827975473,0.183381572308873
-0.000599288545318305,0.0037005221653376,-0.0114298060073727,0.507979782945998,0.0143873020583651,0.165486051491403,0.0932969534055468,-0.0105220490588408,0.00603508986765305,-0.000107675384671701,0.276549154433825,-0.0142860329247851,0.174317070625574,0.013261376295551,0.00189830477570183,0.351543204794007,0.0496367585461782,0.0189189383308766,0.154643845097186,0.0513942425458732,-0.0226980187537956,0.0654919393669383,-0.00128976143308151,-0.00737362392173373,0.215761465518335,0.0309522964679458,0.705127893883437,0.187090973371837,0.0797707633889631,0.181636534275164
-0.00163949956715514,0.00373806721468275,-0.0114477976580511,0.494244983039176,0.0130952505402729,0.169703267782939,0.0908071432000513,-0.0110019927993696,0.00578117704535808,0.000352898537369817,0.268143876399209,-0.0142815436782304,0.178837024377254,0.0130117424918364,0.000230833181231365,0.353302447475076,0.0500289018665465,0.0196690889186051,0.157938953355856,0.0523727178055541,-0.0223216156613667,0.0652941422522352,-0.00157755550082858,-0.0068480344990711,0.206216506440715,0.0299123017250015,0.703085865763141,0.190448526092594,0.0751502392304893,0.179559831637153
-0.00265183509644107,0.00373455021303436,-0.0115395172380957,0.481135588394422,0.0118028440919865,0.174178601065354,0.0882261956966814,-0.0114513659110653,0.00568066819690806,0.000865835000486013,0.259991652472084,-0.014357095915538,0.183530022298352,0.0127032069113705,-0.00128896898969525,0.354834874979351,0.0502927518941733,0.0203955888064548,0.161616202720537,0.0532827321088312,-0.0220580106928298,0.0649461604566123,-0.00192367883113547,-0.006365517480858,0.197146262783964,0.0288093905965903,0.701088822576043,0.193803660016126,0.0706952327756654,0.177166573995935
-0.00363696178754489,0.00369147913786895,-0.0117019815735884,0.468654297861181,0.0105115131659657,0.178915531492867,0.0855642949831703,-0.01187167885123,0.00572911595765717,0.00143383793884239,0.252087329787319,-0.014508695039243,0.18839571040614,0.0123379344828527,-0.00266968931100157,0.356106652833482,0.0504301022846317,0.0211040806402953,0.165677874114543,0.0541282568873341,-0.0219010369468921,0.0644489371447396,-0.00232563929248343,-0.00592062058032243,0.18853082455824,0.0276472300018841,0.699145927285593,0.197146873596248,0.0664022727572949,0.174486727701396
-0.00459509222506671,0.00361017169707202,-0.0119319624899966,0.456788480468239,0.00922304114330751,0.183915399371513,0.082831066541379,-0.0122638991511514,0.00592199245881075,0.00205985159544484,0.244428656862874,-0.0147320737885562,0.193430282092039,0.0119181283562555,-0.00391947697577213,0.357077232419204,0.0504449300808308,0.0218014777542039,0.170124307309273,0.0549156936868786,-0.0218438319949347,0.0638049633165851,-0.00278066807123513,-0.00550734918330286,0.180350248922356,0.0264298276696675,0.697282685289277,0.200465976034892,0.0622685046747388,0.171555940000563
-0.00552652256008779,0.00349181842940957,-0.0122262891346821,0.445523014502985,0.00793912872821791,0.189179262734524,0.0800353419511705,-0.0126289234594257,0.00625543621103965,0.00274703996526263,0.23701326340824,-0.0150232369686228,0.19862864374396,0.0114458554872878,-0.00504601575342648,0.357714028409677,0.0503416102310363,0.0224945004241975,0.174956363309375,0.0556512417268819,-0.0218798929673024,0.0630175342377012,-0.0032860425354951,-0.00511980205987003,0.172585518189065,0.0251610935383845,0.695524195451454,0.203745124587336,0.0582909760608042,0.168408434924817
-0.00643170461515744,0.00333749208110907,-0.0125818941487197,0.434842096239542,0.00666133438132448,0.194708140891201,0.0771851555094188,-0.0129676406344625,0.00672635978262392,0.0034987854524245,0.229838290919391,-0.0153785373592108,0.203984593870583,0.0109230181299213,-0.00605651612890626,0.357994586608652,0.0501246659326355,0.0231894635356645,0.18017576649247,0.0563405294278552,-0.0220032275173846,0.0620906857687835,-0.00383913130696492,-0.00475226323337692,0.165218684605798,0.0238447701952794,0.693892769538665,0.206964954536919,0.0544665402197368,0.165075672735918
-0.00731124882823819,0.00314814892484761,-0.0129958266333819,0.424729500829369,0.00539106824713661,0.200503029770746,0.0742877764006781,-0.0132809348463288,0.00733245547323412,0.00431868936006302,0.222900400219824,-0.0157946810065634,0.209490719002957,0.0103513508872591,-0.00695771819926174,0.35790654671961,0.0497987225861904,0.0238922505537132,0.185785132702218,0.0569885788207882,-0.022208367356958,0.0610291859418187,-0.00443740242163969,-0.00439921409569175,0.158232875003024,0.0224844179473486,0.692407721960875,0.210103055196048,0.0507918544616637,0.161585997592676
-0.0081659173461994,0.00292462878337369,-0.0134652647699285,0.415168702148464,0.00412959146010597,0.206564894082134,0.0713497453673692,-0.0135696808262767,0.00807218004900469,0.00521057168712192,0.216195817082388,-0.0162687215995799,0.215138264128316,0.00973242518066951,-0.007755903256183,0.357446971401851,0.0493684689163836,0.0246083145254184,0.191787953293839,0.0575998144682027,-0.0224903593805378,0.0598384900519044,-0.0050784302834343,-0.00405533511597821,0.151612258508322,0.0210834078790067,0.691085504310855,0.213134657540172,0.0472633941684987,0.157964555174798
0.00652623353129308,0.00406602989643252,-0.0107408334045279,0.581482558254078,0.023141368584758,0.137833090791484,0.109167199499156,-0.00692360218976151,0.00719553220779788,-0.00307147476578709,0.32617454335924,-0.0136707159171775,0.14650564777208,0.0150749460114666,0.0127768450052273,0.334265357437948,0.0463230090980891,0.0141109986472003,0.130549942544723,0.0442970038743161,-0.0239920661259009,0.0664511505975538,0.000605294867002878,-0.0100577536951716,0.273980049881421,0.0381413144017113,0.685948219966437,0.166248080220328,0.109285395024957,0.190623781717552
0.00526894818401727,0.00438907156472887,-0.010287655558035,0.565158642780348,0.0218320392808548,0.140617504241175,0.107355717293048,-0.007630854953962,0.00601466595025696,-0.00288801540416892,0.315988636054298,-0.0131694567414593,0.150099260842585,0.0152078509286599,0.0101108207543533,0.337343318042925,0.047418854353138,0.0150068579539586,0.131680782896433,0.0456100318653557,-0.0229184772674426,0.0671136935568866,0.00068212728508063,-0.00923494161117419,0.261392133585449,0.0374915443439964,0.682859774030526,0.169522151436239,0.103583920133812,0.19054926445004
0.00405316718002335,0.00465968942809226,-0.00992017561292476,0.549162647874676,0.0205211107382995,0.143599003298917,0.105382522201489,-0.00828831231742078,0.00500706878425712,-0.00266588059997022,0.306139065028457,-0.0127646274322837,0.153810891218776,0.015270528848746,0.00764979340862302,0.340231597166936,0.0484158965634098,0.0158710567584291,0.133136848234048,0.0468789066685678,-0.0219781598677939,0.0676434034626159,0.000691442547124752,-0.0084764626491695,0.249393543891764,0.0367640357580207,0.680068746316983,0.172813061027213,0.0980812084759542,0.190106466523298
0.00287708537607283,0.00488035341232039,-0.00963583862246941,0.533547324321686,0.0192092902717397,0.146787648693435,0.103262209427476,-0.0088993100389171,0.00416705607382144,-0.00240366772545236,0.296614253406921,-0.0124523466863261,0.157651699923039,0.0152651147342226,0.00538292357915163,0.342915250877408,0.0493091821656085,0.0167056387508209,0.134924947482864,0.0481007422083701,-0.0211663287269421,0.0680370982474494,0.000635223941144277,-0.00777829698473645,0.237963111164019,0.0359615604835567,0.677531690964899,0.176125823011453,0.0927720526325454,0.189297968414865
0.00173877105391855,0.00505342462781713,-0.00943220947759626,0.518365841319972,0.0178971442380804,0.150193695841569,0.101008693125966,-0.00946717282263308,0.00348948434824961,-0.00209978206879244,0.287401506776704,-0.0122290014135641,0.161632751057817,0.0151937106606418,0.00329965173184664,0.345381076271322,0.0500935880811443,0.0175124425955334,0.137052579430257,0.0492722378554788,-0.0204785135030397,0.0682912804530904,0.000515324906622573,-0.00713653491302151,0.227080035923579,0.0350868110099742,0.675204369629141,0.179463427445949,0.087651142023176,0.188128804504858
0.000636154762073886,0.00518114609007311,-0.00930697483672721,0.50367141697928,0.0165850893131251,0.1538275651204,0.0986350785948293,-0.00999521827526711,0.00296979290901362,-0.00175243438027078,0.278487132661941,-0.0120912679404412,0.165764915472648,0.0150583632197533,0.00138973059981445,0.347618815802199,0.0507638676339489,0.0182930697645635,0.13952796846848,0.0503896500319772,-0.0199105971180751,0.068402265722141,0.000333468857272796,-0.00654739371232004,0.216724044870748,0.0341423930794547,0.673041569646865,0.182826414819396,0.0827130392788595,0.186606034214273
-0.000432980825674347,0.00526563732498644,-0.00925794169617764,0.489517062687547,0.0152733872024028,0.157699813985041,0.0961535772106213,-0.0104867607332799,0.00260404793025739,-0.00135963732859224,0.269856521552015,-0.0120361313321141,0.170058769195466,0.0148610403806849,-0.000356740716405104,0.349622572158823,0.0513147002233382,0.0190488487585952,0.142360105159405,0.0514487571254044,-0.0194588546521869,0.068366340113051,9.12524562096252e-05,-0.00600723339476807,0.206875536641869,0.0331308157494268,0.670996792233419,0.186212419872192,0.0779521573354243,0.184738122816962
-0.00147101029041815,0.00530889201062627,-0.00928303331204865,0.475955409891906,0.0139621419769358,0.161821110068372,0.0935754584393894,-0.0109451150757143,0.00238898833619766,-0.00091920117379012,0.261494208513865,-0.012060903222727,0.174524484117692,0.0146036080444818,-0.00194928148284002,0.351392387180137,0.0517407443450276,0.019780796567056,0.145558790199714,0.0524448198181805,-0.0191199925608038,0.0681799388808621,-0.000209848383431316,-0.00551257155190717,0.197515716862805,0.0320544789913678,0.669021842067805,0.189615702503047,0.0733627370348199,0.182534160374548
-0.00248001328749534,0.00531272450180352,-0.00938002489917463,0.463027574435099,0.0126516738370874,0.166200594296266,0.0909112569683613,-0.011373194804129,0.00232144656366744,-0.000428708934639,0.253386569276406,-0.0121627752564423,0.179169734124559,0.0142879473637793,-0.00339700464984074,0.352923876275571,0.0520382383643035,0.0204908173891395,0.149132579580113,0.053374784411972,-0.0188902956526547,0.0678405552725663,-0.00056819133366227,-0.00505955793587744,0.188625938100679,0.0309160252276265,0.667080549369387,0.193027578054914,0.0689394350249486,0.180008548381727
